frame_id,image_path,clip,motion_score,selection_reason,split
SLAP_SVIT_1z_upr/frame_14765.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14765.jpg,SLAP_SVIT_1z_upr,0.723,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_13604.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_13604.jpg,SLAP_SVIT_1z_upr,0.975,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_12097.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_12097.jpg,SLAP_SVIT_1z_upr,0.734,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_13023.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_13023.jpg,SLAP_SVIT_1z_upr,1.308,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_18669.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_18669.jpg,SLAP_SVIT_1z_upr,1.342,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14813.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14813.jpg,SLAP_SVIT_1z_upr,0.861,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_20554.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_20554.jpg,SLAP_SVIT_1z_upr,2.014,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_20467.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_20467.jpg,SLAP_SVIT_1z_upr,1.585,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_13683.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_13683.jpg,SLAP_SVIT_1z_upr,0.768,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14464.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14464.jpg,SLAP_SVIT_1z_upr,0.765,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14793.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14793.jpg,SLAP_SVIT_1z_upr,1.294,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_16010.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_16010.jpg,SLAP_SVIT_1z_upr,1.515,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_16681.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_16681.jpg,SLAP_SVIT_1z_upr,0.696,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_20810.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_20810.jpg,SLAP_SVIT_1z_upr,0.81,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_19642.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_19642.jpg,SLAP_SVIT_1z_upr,0.717,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_16164.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_16164.jpg,SLAP_SVIT_1z_upr,0.777,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_16032.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_16032.jpg,SLAP_SVIT_1z_upr,0.716,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_12427.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_12427.jpg,SLAP_SVIT_1z_upr,0.712,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_17076.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_17076.jpg,SLAP_SVIT_1z_upr,0.766,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_18867.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_18867.jpg,SLAP_SVIT_1z_upr,0.718,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_15844.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_15844.jpg,SLAP_SVIT_1z_upr,1.499,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14162.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14162.jpg,SLAP_SVIT_1z_upr,2.43,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_15858.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_15858.jpg,SLAP_SVIT_1z_upr,0.76,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_15405.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_15405.jpg,SLAP_SVIT_1z_upr,0.828,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14978.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14978.jpg,SLAP_SVIT_1z_upr,0.727,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_13430.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_13430.jpg,SLAP_SVIT_1z_upr,0.7,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_14126.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_14126.jpg,SLAP_SVIT_1z_upr,1.349,clustering_candidate,val
SLAP_SVIT_1z_upr/frame_16859.jpg,data\frames_dense\SLAP_SVIT_1z_upr_players1\frame_16859.jpg,SLAP_SVIT_1z_upr,0.698,clustering_candidate,val
