frame_id,image_path,clip,motion_score,selection_reason,split
SLAP_SVIT_1z_upr/frame_20783.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_20783.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_13686.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_13686.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_18974.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_18974.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_16130.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_16130.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_14633.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_14633.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_19785.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_19785.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_14366.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_14366.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_12666.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_12666.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_16212.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_16212.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
SLAP_SVIT_1z_upr/frame_20450.jpg,data\frames_dense\SLAP_SVIT_1z_upr_validation5min\frame_20450.jpg,SLAP_SVIT_1z_upr,,player_overlap_candidate,val
