frame_id,image_path,clip,motion_score,selection_reason,split
online_match_01/frame_0000.jpg,data\frames_dense\online_match_01\frame_0000.jpg,online_match_01,7.837,motion_candidate,train
online_match_02/frame_0027.jpg,data\frames_dense\online_match_02\frame_0027.jpg,online_match_02,24.363,motion_candidate,train
online_match_03/frame_0011.jpg,data\frames_dense\online_match_03\frame_0011.jpg,online_match_03,13.672,motion_candidate,train
online_match_04/frame_0003.jpg,data\frames_dense\online_match_04\frame_0003.jpg,online_match_04,15.934,motion_candidate,train
online_match_01/frame_0003.jpg,data\frames_dense\online_match_01\frame_0003.jpg,online_match_01,18.145,motion_candidate,val
online_match_02/frame_0030.jpg,data\frames_dense\online_match_02\frame_0030.jpg,online_match_02,27.503,motion_candidate,train
online_match_03/frame_0027.jpg,data\frames_dense\online_match_03\frame_0027.jpg,online_match_03,15.592,motion_candidate,train
online_match_04/frame_0007.jpg,data\frames_dense\online_match_04\frame_0007.jpg,online_match_04,14.518,motion_candidate,train
online_match_01/frame_0006.jpg,data\frames_dense\online_match_01\frame_0006.jpg,online_match_01,16.391,motion_candidate,train
online_match_02/frame_0034.jpg,data\frames_dense\online_match_02\frame_0034.jpg,online_match_02,16.247,motion_candidate,train
online_match_03/frame_0030.jpg,data\frames_dense\online_match_03\frame_0030.jpg,online_match_03,17.213,motion_candidate,val
online_match_04/frame_0010.jpg,data\frames_dense\online_match_04\frame_0010.jpg,online_match_04,21.591,motion_candidate,train
online_match_01/frame_0009.jpg,data\frames_dense\online_match_01\frame_0009.jpg,online_match_01,21.861,motion_candidate,train
online_match_02/frame_0039.jpg,data\frames_dense\online_match_02\frame_0039.jpg,online_match_02,25.001,motion_candidate,train
online_match_03/frame_0033.jpg,data\frames_dense\online_match_03\frame_0033.jpg,online_match_03,18.266,motion_candidate,train
online_match_04/frame_0013.jpg,data\frames_dense\online_match_04\frame_0013.jpg,online_match_04,28.458,motion_candidate,train
online_match_01/frame_0012.jpg,data\frames_dense\online_match_01\frame_0012.jpg,online_match_01,30.786,motion_candidate,train
online_match_02/frame_0042.jpg,data\frames_dense\online_match_02\frame_0042.jpg,online_match_02,25.765,motion_candidate,train
online_match_03/frame_0036.jpg,data\frames_dense\online_match_03\frame_0036.jpg,online_match_03,17.357,motion_candidate,val
online_match_04/frame_0016.jpg,data\frames_dense\online_match_04\frame_0016.jpg,online_match_04,19.742,motion_candidate,train
online_match_01/frame_0015.jpg,data\frames_dense\online_match_01\frame_0015.jpg,online_match_01,22.496,motion_candidate,train
online_match_02/frame_0047.jpg,data\frames_dense\online_match_02\frame_0047.jpg,online_match_02,22.467,motion_candidate,train
online_match_03/frame_0039.jpg,data\frames_dense\online_match_03\frame_0039.jpg,online_match_03,12.632,motion_candidate,train
online_match_04/frame_0019.jpg,data\frames_dense\online_match_04\frame_0019.jpg,online_match_04,24.163,motion_candidate,val
online_match_01/frame_0018.jpg,data\frames_dense\online_match_01\frame_0018.jpg,online_match_01,28.634,motion_candidate,train
online_match_02/frame_0050.jpg,data\frames_dense\online_match_02\frame_0050.jpg,online_match_02,23.389,motion_candidate,train
online_match_03/frame_0057.jpg,data\frames_dense\online_match_03\frame_0057.jpg,online_match_03,20.535,motion_candidate,train
online_match_04/frame_0023.jpg,data\frames_dense\online_match_04\frame_0023.jpg,online_match_04,23.594,motion_candidate,train
online_match_01/frame_0021.jpg,data\frames_dense\online_match_01\frame_0021.jpg,online_match_01,19.361,motion_candidate,train
online_match_02/frame_0054.jpg,data\frames_dense\online_match_02\frame_0054.jpg,online_match_02,26.735,motion_candidate,val
online_match_03/frame_0060.jpg,data\frames_dense\online_match_03\frame_0060.jpg,online_match_03,27.148,motion_candidate,train
online_match_04/frame_0028.jpg,data\frames_dense\online_match_04\frame_0028.jpg,online_match_04,20.393,motion_candidate,train
online_match_01/frame_0025.jpg,data\frames_dense\online_match_01\frame_0025.jpg,online_match_01,16.657,motion_candidate,train
online_match_02/frame_0059.jpg,data\frames_dense\online_match_02\frame_0059.jpg,online_match_02,27.137,motion_candidate,train
online_match_03/frame_0063.jpg,data\frames_dense\online_match_03\frame_0063.jpg,online_match_03,25.036,motion_candidate,train
online_match_04/frame_0031.jpg,data\frames_dense\online_match_04\frame_0031.jpg,online_match_04,14.722,motion_candidate,val
online_match_01/frame_0028.jpg,data\frames_dense\online_match_01\frame_0028.jpg,online_match_01,15.155,motion_candidate,train
online_match_02/frame_0062.jpg,data\frames_dense\online_match_02\frame_0062.jpg,online_match_02,14.738,motion_candidate,train
online_match_03/frame_0066.jpg,data\frames_dense\online_match_03\frame_0066.jpg,online_match_03,23.174,motion_candidate,train
online_match_04/frame_0038.jpg,data\frames_dense\online_match_04\frame_0038.jpg,online_match_04,14.88,motion_candidate,train
online_match_01/frame_0031.jpg,data\frames_dense\online_match_01\frame_0031.jpg,online_match_01,16.829,motion_candidate,train
online_match_02/frame_0066.jpg,data\frames_dense\online_match_02\frame_0066.jpg,online_match_02,15.846,motion_candidate,train
online_match_03/frame_0070.jpg,data\frames_dense\online_match_03\frame_0070.jpg,online_match_03,24.202,motion_candidate,train
online_match_04/frame_0061.jpg,data\frames_dense\online_match_04\frame_0061.jpg,online_match_04,17.057,motion_candidate,train
online_match_01/frame_0034.jpg,data\frames_dense\online_match_01\frame_0034.jpg,online_match_01,9.654,motion_candidate,train
online_match_02/frame_0069.jpg,data\frames_dense\online_match_02\frame_0069.jpg,online_match_02,17.587,motion_candidate,train
online_match_03/frame_0073.jpg,data\frames_dense\online_match_03\frame_0073.jpg,online_match_03,29.054,motion_candidate,train
online_match_04/frame_0064.jpg,data\frames_dense\online_match_04\frame_0064.jpg,online_match_04,21.293,motion_candidate,train
online_match_01/frame_0037.jpg,data\frames_dense\online_match_01\frame_0037.jpg,online_match_01,8.077,motion_candidate,train
online_match_02/frame_0072.jpg,data\frames_dense\online_match_02\frame_0072.jpg,online_match_02,16.456,motion_candidate,val
online_match_03/frame_0076.jpg,data\frames_dense\online_match_03\frame_0076.jpg,online_match_03,19.137,motion_candidate,train
online_match_04/frame_0067.jpg,data\frames_dense\online_match_04\frame_0067.jpg,online_match_04,25.865,motion_candidate,train
online_match_01/frame_0072.jpg,data\frames_dense\online_match_01\frame_0072.jpg,online_match_01,6.417,motion_candidate,train
online_match_02/frame_0076.jpg,data\frames_dense\online_match_02\frame_0076.jpg,online_match_02,16.865,motion_candidate,train
online_match_03/frame_0079.jpg,data\frames_dense\online_match_03\frame_0079.jpg,online_match_03,16.167,motion_candidate,train
online_match_04/frame_0070.jpg,data\frames_dense\online_match_04\frame_0070.jpg,online_match_04,20.468,motion_candidate,train
online_match_01/frame_0092.jpg,data\frames_dense\online_match_01\frame_0092.jpg,online_match_01,9.708,motion_candidate,train
online_match_02/frame_0079.jpg,data\frames_dense\online_match_02\frame_0079.jpg,online_match_02,18.977,motion_candidate,train
online_match_03/frame_0082.jpg,data\frames_dense\online_match_03\frame_0082.jpg,online_match_03,14.648,motion_candidate,train
online_match_04/frame_0073.jpg,data\frames_dense\online_match_04\frame_0073.jpg,online_match_04,17.901,motion_candidate,train
online_match_01/frame_0095.jpg,data\frames_dense\online_match_01\frame_0095.jpg,online_match_01,11.25,motion_candidate,train
online_match_02/frame_0085.jpg,data\frames_dense\online_match_02\frame_0085.jpg,online_match_02,12.334,motion_candidate,train
online_match_03/frame_0085.jpg,data\frames_dense\online_match_03\frame_0085.jpg,online_match_03,14.713,motion_candidate,train
online_match_04/frame_0076.jpg,data\frames_dense\online_match_04\frame_0076.jpg,online_match_04,19.201,motion_candidate,train
online_match_01/frame_0100.jpg,data\frames_dense\online_match_01\frame_0100.jpg,online_match_01,7.877,motion_candidate,train
online_match_02/frame_0088.jpg,data\frames_dense\online_match_02\frame_0088.jpg,online_match_02,26.281,motion_candidate,train
online_match_03/frame_0088.jpg,data\frames_dense\online_match_03\frame_0088.jpg,online_match_03,16.358,motion_candidate,train
online_match_04/frame_0080.jpg,data\frames_dense\online_match_04\frame_0080.jpg,online_match_04,19.493,motion_candidate,train
online_match_01/frame_0103.jpg,data\frames_dense\online_match_01\frame_0103.jpg,online_match_01,20.683,motion_candidate,train
online_match_02/frame_0092.jpg,data\frames_dense\online_match_02\frame_0092.jpg,online_match_02,23.788,motion_candidate,val
online_match_03/frame_0092.jpg,data\frames_dense\online_match_03\frame_0092.jpg,online_match_03,15.209,motion_candidate,train
online_match_04/frame_0083.jpg,data\frames_dense\online_match_04\frame_0083.jpg,online_match_04,16.46,motion_candidate,train
