frame_id,image_path,confidence,x1,y1,x2,y2
online_match_01/frame_0002.jpg,data\frames_dense\online_match_01\frame_0002.jpg,0.506,323.3,327.9,346.7,351.3
online_match_01/frame_0003.jpg,data\frames_dense\online_match_01\frame_0003.jpg,0.502,365.3,148.3,387.1,172.3
online_match_01/frame_0004.jpg,data\frames_dense\online_match_01\frame_0004.jpg,0.543,403.3,44.1,430.0,66.4
online_match_01/frame_0005.jpg,data\frames_dense\online_match_01\frame_0005.jpg,0.651,444.9,49.2,470.7,73.1
online_match_01/frame_0009.jpg,data\frames_dense\online_match_01\frame_0009.jpg,0.657,452.6,202.0,472.3,224.4
online_match_01/frame_0010.jpg,data\frames_dense\online_match_01\frame_0010.jpg,0.349,373.6,277.8,401.6,303.4
online_match_01/frame_0011.jpg,data\frames_dense\online_match_01\frame_0011.jpg,0.507,707.0,314.9,735.1,340.1
online_match_01/frame_0013.jpg,data\frames_dense\online_match_01\frame_0013.jpg,0.296,852.6,244.0,879.8,266.1
online_match_01/frame_0014.jpg,data\frames_dense\online_match_01\frame_0014.jpg,0.607,785.1,255.2,811.1,279.5
online_match_01/frame_0017.jpg,data\frames_dense\online_match_01\frame_0017.jpg,0.578,731.6,98.4,758.2,122.2
online_match_01/frame_0017.jpg,data\frames_dense\online_match_01\frame_0017.jpg,0.254,1256.8,218.7,1280.0,244.1
online_match_01/frame_0018.jpg,data\frames_dense\online_match_01\frame_0018.jpg,0.627,734.0,40.0,759.6,66.0
online_match_01/frame_0023.jpg,data\frames_dense\online_match_01\frame_0023.jpg,0.548,718.4,436.6,744.9,463.1
online_match_01/frame_0024.jpg,data\frames_dense\online_match_01\frame_0024.jpg,0.296,729.0,427.3,753.0,449.9
online_match_01/frame_0026.jpg,data\frames_dense\online_match_01\frame_0026.jpg,0.711,759.3,416.9,782.5,439.8
online_match_01/frame_0027.jpg,data\frames_dense\online_match_01\frame_0027.jpg,0.718,779.1,417.4,803.2,440.6
online_match_01/frame_0028.jpg,data\frames_dense\online_match_01\frame_0028.jpg,0.582,813.4,413.3,840.0,437.7
online_match_01/frame_0029.jpg,data\frames_dense\online_match_01\frame_0029.jpg,0.542,835.1,413.8,862.1,441.0
online_match_01/frame_0030.jpg,data\frames_dense\online_match_01\frame_0030.jpg,0.524,853.1,413.4,876.7,437.1
online_match_01/frame_0031.jpg,data\frames_dense\online_match_01\frame_0031.jpg,0.61,867.2,415.5,892.5,442.9
online_match_01/frame_0032.jpg,data\frames_dense\online_match_01\frame_0032.jpg,0.694,898.4,422.2,922.5,447.6
online_match_01/frame_0033.jpg,data\frames_dense\online_match_01\frame_0033.jpg,0.446,938.3,411.8,967.1,435.5
online_match_01/frame_0034.jpg,data\frames_dense\online_match_01\frame_0034.jpg,0.645,979.6,488.0,1006.3,513.2
online_match_01/frame_0035.jpg,data\frames_dense\online_match_01\frame_0035.jpg,0.554,1078.6,479.4,1109.3,506.7
online_match_01/frame_0035.jpg,data\frames_dense\online_match_01\frame_0035.jpg,0.259,983.0,413.4,1004.2,436.7
online_match_01/frame_0105.jpg,data\frames_dense\online_match_01\frame_0105.jpg,0.26,96.3,353.6,114.5,369.7
online_match_01/frame_0108.jpg,data\frames_dense\online_match_01\frame_0108.jpg,0.395,179.4,258.4,199.2,280.0
online_match_01/frame_0112.jpg,data\frames_dense\online_match_01\frame_0112.jpg,0.283,1224.3,307.8,1242.1,328.0
online_match_01/frame_0113.jpg,data\frames_dense\online_match_01\frame_0113.jpg,0.511,1230.7,314.5,1247.7,333.6
online_match_01/frame_0122.jpg,data\frames_dense\online_match_01\frame_0122.jpg,0.433,449.3,386.9,476.7,413.1
online_match_01/frame_0123.jpg,data\frames_dense\online_match_01\frame_0123.jpg,0.387,494.9,393.5,518.4,414.3
online_match_01/frame_0127.jpg,data\frames_dense\online_match_01\frame_0127.jpg,0.305,450.3,302.6,468.3,321.8
online_match_01/frame_0133.jpg,data\frames_dense\online_match_01\frame_0133.jpg,0.321,62.6,398.8,85.4,417.6
online_match_01/frame_0150.jpg,data\frames_dense\online_match_01\frame_0150.jpg,0.801,1202.8,360.0,1226.0,382.0
online_match_01/frame_0151.jpg,data\frames_dense\online_match_01\frame_0151.jpg,0.56,1229.7,374.7,1248.4,392.3
online_match_01/frame_0153.jpg,data\frames_dense\online_match_01\frame_0153.jpg,0.43,1191.4,399.8,1213.0,419.2
online_match_01/frame_0154.jpg,data\frames_dense\online_match_01\frame_0154.jpg,0.628,1176.7,370.9,1198.5,390.9
online_match_01/frame_0155.jpg,data\frames_dense\online_match_01\frame_0155.jpg,0.343,1163.7,384.9,1185.2,404.2
online_match_01/frame_0159.jpg,data\frames_dense\online_match_01\frame_0159.jpg,0.56,235.5,414.9,262.1,439.7
online_match_01/frame_0160.jpg,data\frames_dense\online_match_01\frame_0160.jpg,0.437,233.9,415.7,260.0,440.9
online_match_01/frame_0164.jpg,data\frames_dense\online_match_01\frame_0164.jpg,0.293,176.0,453.8,209.5,479.7
online_match_01/frame_0182.jpg,data\frames_dense\online_match_01\frame_0182.jpg,0.427,173.5,465.9,199.6,489.5
online_match_01/frame_0194.jpg,data\frames_dense\online_match_01\frame_0194.jpg,0.274,383.5,319.2,406.6,339.4
online_match_01/frame_0207.jpg,data\frames_dense\online_match_01\frame_0207.jpg,0.354,14.3,383.2,31.4,398.8
online_match_01/frame_0242.jpg,data\frames_dense\online_match_01\frame_0242.jpg,0.442,12.6,333.3,30.2,349.5
online_match_01/frame_0244.jpg,data\frames_dense\online_match_01\frame_0244.jpg,0.633,120.9,226.7,142.5,246.1
online_match_01/frame_0250.jpg,data\frames_dense\online_match_01\frame_0250.jpg,0.269,840.4,133.5,856.8,153.7
online_match_01/frame_0257.jpg,data\frames_dense\online_match_01\frame_0257.jpg,0.564,454.0,382.5,478.6,407.1
online_match_01/frame_0259.jpg,data\frames_dense\online_match_01\frame_0259.jpg,0.648,472.0,475.5,495.0,496.9
online_match_01/frame_0260.jpg,data\frames_dense\online_match_01\frame_0260.jpg,0.616,434.2,478.1,456.4,501.7
online_match_01/frame_0262.jpg,data\frames_dense\online_match_01\frame_0262.jpg,0.575,370.3,521.0,395.8,546.6
online_match_01/frame_0263.jpg,data\frames_dense\online_match_01\frame_0263.jpg,0.405,693.9,527.1,722.4,553.6
online_match_01/frame_0264.jpg,data\frames_dense\online_match_01\frame_0264.jpg,0.503,1062.4,599.5,1092.9,624.8
online_match_01/frame_0265.jpg,data\frames_dense\online_match_01\frame_0265.jpg,0.418,410.4,452.0,432.9,477.6
online_match_01/frame_0266.jpg,data\frames_dense\online_match_01\frame_0266.jpg,0.547,407.3,456.2,437.1,483.1
online_match_01/frame_0267.jpg,data\frames_dense\online_match_01\frame_0267.jpg,0.283,377.7,469.7,404.2,494.1
online_match_01/frame_0268.jpg,data\frames_dense\online_match_01\frame_0268.jpg,0.474,319.7,476.7,350.4,501.9
online_match_01/frame_0268.jpg,data\frames_dense\online_match_01\frame_0268.jpg,0.358,377.4,468.4,403.1,493.2
online_match_01/frame_0270.jpg,data\frames_dense\online_match_01\frame_0270.jpg,0.41,273.8,488.6,297.8,512.1
online_match_01/frame_0285.jpg,data\frames_dense\online_match_01\frame_0285.jpg,0.365,164.0,448.7,191.2,473.7
online_match_01/frame_0301.jpg,data\frames_dense\online_match_01\frame_0301.jpg,0.477,102.9,454.1,132.0,477.7
online_match_01/frame_0305.jpg,data\frames_dense\online_match_01\frame_0305.jpg,0.306,150.0,448.0,173.4,471.1
online_match_01/frame_0307.jpg,data\frames_dense\online_match_01\frame_0307.jpg,0.384,154.9,448.2,177.0,468.3
online_match_01/frame_0308.jpg,data\frames_dense\online_match_01\frame_0308.jpg,0.344,160.5,446.8,182.4,466.5
online_match_01/frame_0309.jpg,data\frames_dense\online_match_01\frame_0309.jpg,0.319,165.4,450.1,184.0,470.0
online_match_01/frame_0310.jpg,data\frames_dense\online_match_01\frame_0310.jpg,0.426,168.1,449.1,186.5,468.1
online_match_01/frame_0311.jpg,data\frames_dense\online_match_01\frame_0311.jpg,0.388,167.7,449.0,185.1,468.0
online_match_01/frame_0312.jpg,data\frames_dense\online_match_01\frame_0312.jpg,0.351,167.7,451.1,184.3,470.1
online_match_01/frame_0313.jpg,data\frames_dense\online_match_01\frame_0313.jpg,0.546,1262.8,449.2,1278.9,469.2
