frame_id,image_path,confidence,x1,y1,x2,y2
online_match_01/frame_0002.jpg,data\frames_dense\online_match_01\frame_0002.jpg,0.567,324.6,331.0,345.9,351.4
online_match_01/frame_0004.jpg,data\frames_dense\online_match_01\frame_0004.jpg,0.514,407.4,45.3,429.0,64.5
online_match_01/frame_0010.jpg,data\frames_dense\online_match_01\frame_0010.jpg,0.494,286.7,411.5,308.3,431.8
online_match_01/frame_0010.jpg,data\frames_dense\online_match_01\frame_0010.jpg,0.423,374.4,277.0,397.6,300.3
online_match_01/frame_0013.jpg,data\frames_dense\online_match_01\frame_0013.jpg,0.663,855.1,243.4,878.8,267.0
online_match_01/frame_0014.jpg,data\frames_dense\online_match_01\frame_0014.jpg,0.787,784.9,255.2,809.7,277.1
online_match_01/frame_0016.jpg,data\frames_dense\online_match_01\frame_0016.jpg,0.373,730.7,273.2,754.5,296.6
online_match_01/frame_0017.jpg,data\frames_dense\online_match_01\frame_0017.jpg,0.76,733.4,99.8,755.6,120.6
online_match_01/frame_0019.jpg,data\frames_dense\online_match_01\frame_0019.jpg,0.775,731.4,102.1,751.2,121.6
online_match_01/frame_0020.jpg,data\frames_dense\online_match_01\frame_0020.jpg,0.446,717.3,252.3,739.0,273.5
online_match_01/frame_0023.jpg,data\frames_dense\online_match_01\frame_0023.jpg,0.404,721.6,437.2,746.6,461.1
online_match_01/frame_0024.jpg,data\frames_dense\online_match_01\frame_0024.jpg,0.613,728.3,428.4,750.9,449.3
online_match_01/frame_0073.jpg,data\frames_dense\online_match_01\frame_0073.jpg,0.437,1132.3,368.0,1151.4,386.6
online_match_01/frame_0104.jpg,data\frames_dense\online_match_01\frame_0104.jpg,0.311,42.3,327.0,61.5,344.8
online_match_01/frame_0108.jpg,data\frames_dense\online_match_01\frame_0108.jpg,0.64,177.3,254.9,199.2,273.6
online_match_01/frame_0111.jpg,data\frames_dense\online_match_01\frame_0111.jpg,0.759,797.6,372.9,816.3,391.0
online_match_01/frame_0118.jpg,data\frames_dense\online_match_01\frame_0118.jpg,0.772,735.9,177.1,751.9,193.3
online_match_01/frame_0121.jpg,data\frames_dense\online_match_01\frame_0121.jpg,0.682,432.7,375.4,457.6,397.9
