frame_id,image_path,clip,motion_score,selection_reason,split
LANSKROUN2/frame_15410.jpg,data\frames_dense\LANSKROUN2\frame_15410.jpg,LANSKROUN2,74.4,motion_candidate,val
LANSKROUN2/frame_26040.jpg,data\frames_dense\LANSKROUN2\frame_26040.jpg,LANSKROUN2,78.386,motion_candidate,val
LANSKROUN2/frame_26501.jpg,data\frames_dense\LANSKROUN2\frame_26501.jpg,LANSKROUN2,10.573,motion_candidate,val
LANSKROUN2/frame_47272.jpg,data\frames_dense\LANSKROUN2\frame_47272.jpg,LANSKROUN2,42.696,motion_candidate,val
LANSKROUN2/frame_39292.jpg,data\frames_dense\LANSKROUN2\frame_39292.jpg,LANSKROUN2,11.022,motion_candidate,val
LANSKROUN2/frame_10224.jpg,data\frames_dense\LANSKROUN2\frame_10224.jpg,LANSKROUN2,10.626,motion_candidate,val
LANSKROUN2/frame_31974.jpg,data\frames_dense\LANSKROUN2\frame_31974.jpg,LANSKROUN2,10.595,motion_candidate,val
LANSKROUN2/frame_50642.jpg,data\frames_dense\LANSKROUN2\frame_50642.jpg,LANSKROUN2,15.232,motion_candidate,val
LANSKROUN2/frame_46062.jpg,data\frames_dense\LANSKROUN2\frame_46062.jpg,LANSKROUN2,11.674,motion_candidate,val
LANSKROUN2/frame_15755.jpg,data\frames_dense\LANSKROUN2\frame_15755.jpg,LANSKROUN2,37.56,motion_candidate,val
LANSKROUN2/frame_24916.jpg,data\frames_dense\LANSKROUN2\frame_24916.jpg,LANSKROUN2,34.453,motion_candidate,val
LANSKROUN2/frame_42288.jpg,data\frames_dense\LANSKROUN2\frame_42288.jpg,LANSKROUN2,10.859,motion_candidate,val
LANSKROUN2/frame_13652.jpg,data\frames_dense\LANSKROUN2\frame_13652.jpg,LANSKROUN2,76.483,motion_candidate,val
LANSKROUN2/frame_57153.jpg,data\frames_dense\LANSKROUN2\frame_57153.jpg,LANSKROUN2,10.718,motion_candidate,val
LANSKROUN2/frame_14545.jpg,data\frames_dense\LANSKROUN2\frame_14545.jpg,LANSKROUN2,10.044,motion_candidate,val
LANSKROUN2/frame_54474.jpg,data\frames_dense\LANSKROUN2\frame_54474.jpg,LANSKROUN2,12.68,motion_candidate,val
LANSKROUN2/frame_40963.jpg,data\frames_dense\LANSKROUN2\frame_40963.jpg,LANSKROUN2,11.351,motion_candidate,val
LANSKROUN2/frame_28604.jpg,data\frames_dense\LANSKROUN2\frame_28604.jpg,LANSKROUN2,10.639,motion_candidate,val
LANSKROUN2/frame_17340.jpg,data\frames_dense\LANSKROUN2\frame_17340.jpg,LANSKROUN2,12.249,motion_candidate,val
LANSKROUN2/frame_55280.jpg,data\frames_dense\LANSKROUN2\frame_55280.jpg,LANSKROUN2,46.969,motion_candidate,val
LANSKROUN2/frame_43354.jpg,data\frames_dense\LANSKROUN2\frame_43354.jpg,LANSKROUN2,11.216,motion_candidate,val
LANSKROUN2/frame_43815.jpg,data\frames_dense\LANSKROUN2\frame_43815.jpg,LANSKROUN2,32.108,motion_candidate,val
LANSKROUN2/frame_42605.jpg,data\frames_dense\LANSKROUN2\frame_42605.jpg,LANSKROUN2,41.317,motion_candidate,train
LANSKROUN2/frame_04981.jpg,data\frames_dense\LANSKROUN2\frame_04981.jpg,LANSKROUN2,73.177,motion_candidate,train
LANSKROUN2/frame_26645.jpg,data\frames_dense\LANSKROUN2\frame_26645.jpg,LANSKROUN2,10.42,motion_candidate,train
LANSKROUN2/frame_13047.jpg,data\frames_dense\LANSKROUN2\frame_13047.jpg,LANSKROUN2,11.614,motion_candidate,train
LANSKROUN2/frame_37016.jpg,data\frames_dense\LANSKROUN2\frame_37016.jpg,LANSKROUN2,33.495,motion_candidate,train
LANSKROUN2/frame_40415.jpg,data\frames_dense\LANSKROUN2\frame_40415.jpg,LANSKROUN2,9.979,motion_candidate,train
LANSKROUN2/frame_03570.jpg,data\frames_dense\LANSKROUN2\frame_03570.jpg,LANSKROUN2,32.783,motion_candidate,train
LANSKROUN2/frame_12731.jpg,data\frames_dense\LANSKROUN2\frame_12731.jpg,LANSKROUN2,11.863,motion_candidate,train
