frame_id,image_path,clip,motion_score,selection_reason,split
SLAP_SVIT_2z_upr/frame_06022.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06022.jpg,SLAP_SVIT_2z_upr,1.357,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_04819.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_04819.jpg,SLAP_SVIT_2z_upr,1.082,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_03288.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_03288.jpg,SLAP_SVIT_2z_upr,0.87,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_04471.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_04471.jpg,SLAP_SVIT_2z_upr,1.254,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_09256.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_09256.jpg,SLAP_SVIT_2z_upr,1.01,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_06158.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06158.jpg,SLAP_SVIT_2z_upr,0.987,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_11562.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_11562.jpg,SLAP_SVIT_2z_upr,1.878,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_11411.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_11411.jpg,SLAP_SVIT_2z_upr,0.821,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_04945.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_04945.jpg,SLAP_SVIT_2z_upr,1.316,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_05771.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_05771.jpg,SLAP_SVIT_2z_upr,1.106,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_06080.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06080.jpg,SLAP_SVIT_2z_upr,1.142,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_07395.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_07395.jpg,SLAP_SVIT_2z_upr,1.862,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_08150.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_08150.jpg,SLAP_SVIT_2z_upr,1.338,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_11812.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_11812.jpg,SLAP_SVIT_2z_upr,0.971,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_10077.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_10077.jpg,SLAP_SVIT_2z_upr,1.272,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_07573.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_07573.jpg,SLAP_SVIT_2z_upr,0.814,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_07430.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_07430.jpg,SLAP_SVIT_2z_upr,0.937,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_03695.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_03695.jpg,SLAP_SVIT_2z_upr,1.338,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_08314.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_08314.jpg,SLAP_SVIT_2z_upr,0.78,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_09467.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_09467.jpg,SLAP_SVIT_2z_upr,0.806,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_07138.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_07138.jpg,SLAP_SVIT_2z_upr,0.811,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_05540.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_05540.jpg,SLAP_SVIT_2z_upr,0.853,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_07194.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_07194.jpg,SLAP_SVIT_2z_upr,0.782,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_06818.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06818.jpg,SLAP_SVIT_2z_upr,1.634,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_06475.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06475.jpg,SLAP_SVIT_2z_upr,0.796,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_04620.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_04620.jpg,SLAP_SVIT_2z_upr,0.78,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_05490.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_05490.jpg,SLAP_SVIT_2z_upr,1.251,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_08271.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_08271.jpg,SLAP_SVIT_2z_upr,1.302,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_06529.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_06529.jpg,SLAP_SVIT_2z_upr,0.846,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_11999.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_11999.jpg,SLAP_SVIT_2z_upr,1.285,clustering_candidate,val
SLAP_SVIT_2z_upr/frame_11828.jpg,data\frames_dense\SLAP_SVIT_2z_upr_players1\frame_11828.jpg,SLAP_SVIT_2z_upr,1.036,clustering_candidate,val
