frame_id,image_path,confidence,x1,y1,x2,y2
online_match_01/frame_0000.jpg,data\frames_dense\online_match_01\frame_0000.jpg,0.254,264.0,268.1,273.8,280.7
online_match_01/frame_0001.jpg,data\frames_dense\online_match_01\frame_0001.jpg,0.648,788.9,213.0,802.0,228.0
online_match_01/frame_0002.jpg,data\frames_dense\online_match_01\frame_0002.jpg,0.281,806.7,211.7,823.5,226.5
online_match_01/frame_0003.jpg,data\frames_dense\online_match_01\frame_0003.jpg,0.552,818.0,208.6,831.3,227.0
online_match_01/frame_0003.jpg,data\frames_dense\online_match_01\frame_0003.jpg,0.313,817.1,206.7,829.2,224.5
online_match_01/frame_0004.jpg,data\frames_dense\online_match_01\frame_0004.jpg,0.45,820.3,208.5,833.0,226.1
online_match_01/frame_0005.jpg,data\frames_dense\online_match_01\frame_0005.jpg,0.526,824.0,206.2,835.2,222.2
online_match_01/frame_0006.jpg,data\frames_dense\online_match_01\frame_0006.jpg,0.608,339.7,229.1,350.4,243.9
online_match_01/frame_0006.jpg,data\frames_dense\online_match_01\frame_0006.jpg,0.56,833.4,206.7,845.2,223.3
online_match_01/frame_0006.jpg,data\frames_dense\online_match_01\frame_0006.jpg,0.486,293.5,263.6,303.0,275.8
online_match_01/frame_0007.jpg,data\frames_dense\online_match_01\frame_0007.jpg,0.688,835.5,206.8,847.8,224.3
online_match_01/frame_0008.jpg,data\frames_dense\online_match_01\frame_0008.jpg,0.637,291.6,263.7,301.6,277.0
online_match_01/frame_0008.jpg,data\frames_dense\online_match_01\frame_0008.jpg,0.529,829.6,206.9,840.4,222.0
online_match_01/frame_0009.jpg,data\frames_dense\online_match_01\frame_0009.jpg,0.675,274.7,263.2,285.3,276.1
online_match_01/frame_0009.jpg,data\frames_dense\online_match_01\frame_0009.jpg,0.251,815.3,207.3,828.3,222.7
online_match_01/frame_0010.jpg,data\frames_dense\online_match_01\frame_0010.jpg,0.526,776.0,206.1,788.1,221.3
online_match_01/frame_0010.jpg,data\frames_dense\online_match_01\frame_0010.jpg,0.383,779.1,206.2,792.1,221.6
online_match_01/frame_0011.jpg,data\frames_dense\online_match_01\frame_0011.jpg,0.433,730.8,205.6,744.1,220.4
online_match_01/frame_0011.jpg,data\frames_dense\online_match_01\frame_0011.jpg,0.313,728.0,204.9,741.8,219.3
online_match_01/frame_0011.jpg,data\frames_dense\online_match_01\frame_0011.jpg,0.301,227.7,225.6,239.9,241.4
online_match_01/frame_0012.jpg,data\frames_dense\online_match_01\frame_0012.jpg,0.766,664.9,181.2,685.0,197.7
online_match_01/frame_0012.jpg,data\frames_dense\online_match_01\frame_0012.jpg,0.349,156.9,206.4,168.4,218.8
online_match_01/frame_0012.jpg,data\frames_dense\online_match_01\frame_0012.jpg,0.325,104.0,238.5,114.3,252.1
