frame_id,image_path,confidence,x1,y1,x2,y2
LANSKROUN1/frame_00980.jpg,data\frames_dense\LANSKROUN1\frame_00980.jpg,0.285,711.2,358.2,745.3,386.4
LANSKROUN1/frame_01009.jpg,data\frames_dense\LANSKROUN1\frame_01009.jpg,0.687,336.9,302.9,371.8,333.0
LANSKROUN1/frame_02594.jpg,data\frames_dense\LANSKROUN1\frame_02594.jpg,0.364,480.7,329.1,514.2,354.6
LANSKROUN1/frame_02767.jpg,data\frames_dense\LANSKROUN1\frame_02767.jpg,0.473,810.5,244.3,846.4,275.9
LANSKROUN1/frame_03170.jpg,data\frames_dense\LANSKROUN1\frame_03170.jpg,0.578,324.4,235.4,353.2,261.4
LANSKROUN1/frame_03199.jpg,data\frames_dense\LANSKROUN1\frame_03199.jpg,0.52,421.2,347.8,450.8,374.2
LANSKROUN1/frame_03257.jpg,data\frames_dense\LANSKROUN1\frame_03257.jpg,0.424,1229.7,221.5,1288.0,274.4
LANSKROUN1/frame_03430.jpg,data\frames_dense\LANSKROUN1\frame_03430.jpg,0.605,974.4,268.8,1011.3,300.7
LANSKROUN1/frame_04294.jpg,data\frames_dense\LANSKROUN1\frame_04294.jpg,0.269,1187.3,368.0,1225.9,402.1
LANSKROUN1/frame_04554.jpg,data\frames_dense\LANSKROUN1\frame_04554.jpg,0.364,487.5,409.7,515.2,434.5
LANSKROUN1/frame_04784.jpg,data\frames_dense\LANSKROUN1\frame_04784.jpg,0.46,926.2,304.1,955.7,332.1
LANSKROUN1/frame_04986.jpg,data\frames_dense\LANSKROUN1\frame_04986.jpg,0.331,413.5,603.9,443.3,630.2
LANSKROUN1/frame_05476.jpg,data\frames_dense\LANSKROUN1\frame_05476.jpg,0.424,490.4,383.5,528.7,419.0
LANSKROUN1/frame_05533.jpg,data\frames_dense\LANSKROUN1\frame_05533.jpg,0.689,1345.6,258.9,1387.1,298.8
LANSKROUN1/frame_05793.jpg,data\frames_dense\LANSKROUN1\frame_05793.jpg,0.5,640.2,343.4,674.6,373.0
LANSKROUN1/frame_06110.jpg,data\frames_dense\LANSKROUN1\frame_06110.jpg,0.455,410.6,603.5,443.0,629.9
LANSKROUN1/frame_07118.jpg,data\frames_dense\LANSKROUN1\frame_07118.jpg,0.329,924.5,296.2,963.5,326.6
LANSKROUN1/frame_07176.jpg,data\frames_dense\LANSKROUN1\frame_07176.jpg,0.317,850.6,253.4,879.3,280.7
LANSKROUN1/frame_07579.jpg,data\frames_dense\LANSKROUN1\frame_07579.jpg,0.662,681.2,25.8,717.4,57.0
LANSKROUN1/frame_08127.jpg,data\frames_dense\LANSKROUN1\frame_08127.jpg,0.435,332.7,374.4,366.5,403.8
LANSKROUN1/frame_08472.jpg,data\frames_dense\LANSKROUN1\frame_08472.jpg,0.267,611.0,296.3,639.3,320.8
LANSKROUN1/frame_08732.jpg,data\frames_dense\LANSKROUN1\frame_08732.jpg,0.623,490.8,389.9,527.9,426.2
