frame_idx,class,x1,y1,x2,y2,confidence
0,player,595.2,526.1,669.4,713.3,0.82
0,player,1070.9,404.3,1134.0,545.6,0.803
0,player,882.8,423.6,962.2,557.0,0.792
0,player,735.1,425.9,835.0,567.3,0.791
0,player,326.1,452.3,397.7,596.6,0.693
0,player,161.0,371.1,212.3,512.6,0.683
0,player,419.9,346.4,470.7,464.4,0.64
0,player,328.6,382.6,368.5,460.9,0.569
0,player,500.4,308.6,542.4,405.1,0.401
1,player,731.5,427.6,835.5,572.7,0.846
1,player,590.8,527.0,664.5,714.4,0.807
1,player,1066.7,406.8,1129.9,549.7,0.794
1,player,881.7,423.1,956.2,559.0,0.773
1,player,150.4,362.3,205.9,511.3,0.728
1,player,420.5,349.2,471.9,466.6,0.695
1,player,322.8,384.1,394.7,590.8,0.633
1,player,326.0,449.6,394.1,597.6,0.457
1,player,499.5,390.3,552.8,472.5,0.411
1,player,495.2,306.5,540.3,403.2,0.314
1,player,850.9,363.2,889.8,437.6,0.3
2,player,725.0,428.6,834.8,574.2,0.873
2,player,877.3,424.5,945.8,561.9,0.797
2,player,583.6,524.4,658.5,713.4,0.789
2,player,1062.6,409.3,1125.4,555.2,0.784
2,player,419.4,352.0,466.7,465.4,0.716
2,player,145.1,356.3,203.4,511.9,0.702
2,player,309.7,433.6,391.4,603.4,0.68
2,player,317.4,378.2,356.7,459.6,0.553
2,player,486.8,395.0,544.7,471.3,0.426
2,player,844.3,359.4,888.0,437.6,0.375
2,player,845.1,328.4,883.2,433.6,0.286
2,player,325.7,453.2,389.6,597.6,0.251
3,player,721.5,429.0,828.5,574.1,0.874
3,player,579.0,525.0,651.6,710.3,0.837
3,player,1055.3,414.9,1121.1,558.3,0.821
3,player,872.2,426.2,936.2,560.1,0.792
3,player,136.7,346.2,194.3,511.7,0.707
3,player,417.7,356.1,462.4,463.4,0.666
3,player,323.9,437.8,390.0,604.9,0.567
3,player,839.7,352.7,880.5,437.5,0.509
3,player,313.6,373.8,355.7,460.5,0.503
3,player,486.3,388.8,542.0,470.2,0.499
4,player,719.3,427.4,823.7,573.0,0.887
4,player,572.4,525.4,646.6,714.7,0.831
4,player,1051.9,418.6,1114.8,556.4,0.814
4,player,863.9,431.2,924.9,555.2,0.775
4,player,133.1,346.9,185.8,513.0,0.746
4,player,409.0,352.5,458.4,470.4,0.665
4,player,325.6,431.7,391.4,597.0,0.602
4,player,832.7,354.4,880.5,438.7,0.434
4,player,301.0,371.7,343.6,499.0,0.316
4,player,477.1,327.1,538.6,472.0,0.296
5,player,717.5,423.9,821.5,573.9,0.87
5,player,568.4,524.3,640.2,714.5,0.839
5,player,858.2,440.0,916.8,559.4,0.779
5,player,1046.8,424.2,1109.8,558.4,0.776
5,player,402.2,351.7,453.3,465.3,0.677
5,player,325.2,432.1,390.8,578.4,0.666
5,player,124.9,355.1,179.7,514.0,0.656
5,player,830.2,359.3,877.7,446.3,0.551
5,player,287.5,370.6,340.9,499.6,0.499
5,player,471.6,393.9,527.8,471.2,0.441
5,player,301.8,371.4,338.6,463.5,0.435
6,player,717.5,423.9,821.6,573.9,0.871
6,player,567.7,524.3,640.2,714.2,0.84
6,player,1046.9,424.3,1109.9,558.5,0.777
6,player,858.2,439.9,916.8,559.4,0.777
6,player,401.9,351.6,453.2,465.3,0.676
6,player,325.2,432.1,390.8,578.1,0.666
6,player,124.9,355.6,179.7,514.0,0.655
6,player,830.1,359.2,877.9,446.4,0.557
6,player,287.5,370.4,341.0,499.5,0.496
6,player,471.5,393.8,527.4,471.3,0.44
6,player,301.8,371.3,338.6,463.5,0.431
7,player,720.5,424.1,812.0,574.3,0.84
7,player,565.9,523.7,634.0,712.1,0.838
7,player,1039.3,428.3,1106.6,559.9,0.8
7,player,848.1,430.7,909.1,556.5,0.749
7,player,325.4,433.2,398.3,574.9,0.695
7,player,407.1,352.5,448.0,463.4,0.684
7,player,117.3,384.0,171.7,513.6,0.679
7,player,823.7,353.8,866.4,457.6,0.528
7,player,296.3,371.3,334.0,462.8,0.464
7,player,279.8,370.3,338.2,498.3,0.376
8,player,556.3,523.6,628.9,712.8,0.811
8,player,842.5,432.1,903.1,559.1,0.788
8,player,327.9,433.3,410.4,576.5,0.76
8,player,1036.0,430.6,1103.2,559.4,0.748
8,player,717.2,421.1,807.4,572.6,0.745
8,player,108.3,387.4,165.1,521.7,0.691
8,player,401.8,353.2,444.2,467.7,0.675
8,player,818.8,364.0,862.3,437.3,0.514
8,player,292.3,372.9,327.0,462.4,0.46
8,player,284.4,373.1,330.0,476.4,0.287
8,player,270.4,374.1,330.7,497.9,0.274
8,player,291.5,373.2,342.7,465.8,0.269
9,player,549.1,521.6,623.0,714.1,0.801
9,player,329.5,435.0,413.3,577.2,0.75
9,player,1028.6,431.4,1101.2,559.4,0.749
9,player,841.9,432.8,901.0,556.3,0.715
9,player,394.5,353.9,437.8,466.7,0.679
9,player,741.3,419.0,804.7,566.3,0.662
9,player,100.6,404.0,155.5,523.2,0.622
9,player,709.9,419.6,803.7,568.0,0.458
9,player,286.5,374.8,323.3,465.6,0.423
9,player,812.1,370.9,853.1,430.5,0.412
9,player,259.4,398.7,325.9,503.3,0.334
9,player,127.8,340.5,161.2,423.1,0.26
9,player,459.4,381.6,524.1,470.1,0.256
10,player,546.7,522.1,618.7,710.2,0.843
10,player,1024.8,432.2,1099.8,559.8,0.839
10,player,838.8,433.5,891.4,556.6,0.78
10,player,330.8,438.6,413.3,576.8,0.772
10,player,741.7,418.9,803.1,573.7,0.718
10,player,392.3,351.6,431.5,465.6,0.679
10,player,97.4,338.5,153.9,526.5,0.671
10,player,255.4,380.2,325.4,504.8,0.61
10,player,96.6,403.7,151.5,525.9,0.595
10,player,796.5,355.1,853.3,435.4,0.454
10,player,453.8,384.7,508.3,472.0,0.345
11,player,1020.9,432.5,1102.0,555.5,0.841
11,player,541.8,522.6,613.3,710.1,0.828
11,player,331.7,443.1,411.3,576.4,0.788
11,player,739.4,417.6,805.1,568.6,0.755
11,player,249.4,383.5,323.1,506.5,0.746
11,player,838.3,433.2,884.8,553.8,0.731
11,player,387.5,350.7,428.8,466.5,0.707
11,player,90.5,339.9,149.1,528.9,0.645
11,player,90.6,404.1,145.9,528.1,0.623
11,player,793.6,362.3,848.1,435.2,0.463
11,player,450.0,379.3,503.7,467.9,0.335
11,player,454.0,382.4,495.7,462.2,0.31
12,player,1020.9,432.5,1102.0,555.4,0.842
12,player,541.8,522.8,613.3,710.1,0.828
12,player,331.7,443.1,411.3,576.4,0.788
12,player,739.4,417.6,805.1,568.6,0.754
12,player,249.4,383.5,323.1,506.5,0.743
12,player,838.2,433.1,884.8,553.9,0.732
12,player,387.5,350.8,428.8,466.5,0.704
12,player,90.5,339.8,149.3,528.9,0.652
12,player,90.6,404.0,145.9,528.1,0.619
12,player,793.5,362.2,848.0,435.1,0.463
12,player,449.9,379.3,503.9,468.0,0.331
12,player,454.0,382.3,495.7,462.2,0.307
13,player,537.6,523.5,609.3,714.1,0.836
13,player,331.7,444.2,408.3,575.9,0.789
13,player,738.9,419.4,806.9,567.4,0.78
13,player,1019.0,434.7,1108.0,554.2,0.771
13,player,245.4,384.2,321.7,510.7,0.738
13,player,835.9,430.8,878.4,554.8,0.732
13,player,85.6,400.6,139.5,530.3,0.724
13,player,381.3,352.8,423.3,470.2,0.586
13,player,444.9,378.6,497.7,470.3,0.355
13,player,783.9,367.5,838.9,431.6,0.345
13,player,114.4,341.4,145.7,419.5,0.255
14,player,537.9,521.5,605.7,716.1,0.824
14,player,329.7,444.5,403.8,576.3,0.784
14,player,740.3,420.3,812.0,568.4,0.77
14,player,242.1,387.2,321.4,507.8,0.764
14,player,80.8,398.8,134.4,531.6,0.761
14,player,1018.5,436.4,1112.8,555.5,0.758
