frame_idx,class,x1,y1,x2,y2,confidence
0,player,548.9,446.1,592.3,566.9,0.771
0,player,973.9,373.7,1011.1,459.2,0.747
0,player,281.7,335.2,312.2,415.9,0.71
0,player,715.3,319.3,736.8,389.0,0.633
0,player,826.8,374.4,856.9,462.2,0.607
0,player,208.3,349.3,251.2,468.9,0.59
0,player,572.6,587.0,630.9,695.8,0.565
0,player,1114.0,340.9,1136.3,406.1,0.504
0,player,243.1,355.8,283.6,440.6,0.496
0,player,494.6,361.2,517.5,435.6,0.414
0,player,323.5,316.2,351.8,377.8,0.392
0,player,635.5,352.2,666.2,435.9,0.386
0,player,96.4,283.1,133.3,363.8,0.376
0,player,414.4,383.0,461.8,465.0,0.341
0,ball,1088.5,370.8,1106.1,388.8,0.854
1,player,548.7,445.9,592.3,567.0,0.772
1,player,976.7,373.4,1010.2,458.2,0.753
1,player,282.4,335.1,311.9,415.9,0.686
1,player,714.7,319.2,736.6,388.3,0.618
1,player,825.8,374.5,856.7,463.5,0.594
1,player,572.5,587.0,631.3,695.8,0.568
1,player,1112.6,341.2,1136.2,405.8,0.548
1,player,208.1,349.5,250.4,466.3,0.525
1,player,241.9,356.2,281.9,440.4,0.516
1,player,493.8,359.2,517.5,434.1,0.44
1,player,633.1,348.3,665.8,435.8,0.387
1,player,325.2,321.2,351.7,376.4,0.371
1,player,414.5,382.8,461.8,464.2,0.348
1,player,96.3,283.4,133.1,363.8,0.327
1,ball,1087.1,379.6,1104.8,397.3,0.631
2,player,548.8,446.1,592.4,567.1,0.777
2,player,976.6,374.2,1007.9,458.4,0.74
2,player,282.9,334.6,311.5,415.7,0.703
2,player,713.5,319.1,736.2,388.5,0.574
2,player,572.4,587.0,631.4,695.8,0.571
2,player,1112.0,341.5,1135.9,405.1,0.565
2,player,826.6,374.0,856.0,460.0,0.513
2,player,493.5,359.0,517.1,434.6,0.469
2,player,245.2,356.1,281.2,440.2,0.464
2,player,207.3,348.5,247.5,463.2,0.456
2,player,633.4,349.5,665.6,433.0,0.365
2,player,325.3,321.4,351.7,376.4,0.364
2,player,206.4,375.7,243.0,465.7,0.349
2,player,414.5,382.6,461.9,465.1,0.325
2,player,98.1,285.2,134.2,361.0,0.298
2,player,209.7,344.2,247.7,431.9,0.284
2,ball,1086.0,386.9,1103.7,404.8,0.826
3,player,548.7,446.2,592.3,567.1,0.777
3,player,283.5,334.3,311.4,416.1,0.709
3,player,975.7,373.8,1007.1,458.9,0.696
3,player,1111.9,341.4,1136.2,404.2,0.59
3,player,713.5,319.0,735.7,388.0,0.578
3,player,824.8,373.7,855.7,462.8,0.575
3,player,572.5,587.1,631.7,695.9,0.572
3,player,206.9,351.5,246.6,465.0,0.497
3,player,235.4,356.3,280.9,442.9,0.466
3,player,325.0,321.0,351.7,376.6,0.367
3,player,492.9,358.6,515.4,431.5,0.348
3,player,631.2,347.7,664.9,434.6,0.345
3,player,414.3,383.0,462.1,466.2,0.314
3,player,97.6,285.4,134.4,361.0,0.306
3,player,233.9,382.4,279.6,443.8,0.3
3,player,250.1,355.9,278.2,423.7,0.296
3,player,487.5,360.8,515.5,450.1,0.277
3,player,206.8,377.6,241.7,467.2,0.258
3,ball,1085.9,387.8,1104.4,405.6,0.849
4,player,548.8,446.3,592.2,567.1,0.775
4,player,283.7,334.2,311.7,415.7,0.692
4,player,973.0,374.4,1005.5,459.2,0.64
4,player,823.6,374.3,855.5,464.7,0.614
4,player,713.0,319.2,735.2,388.4,0.593
4,player,1112.1,341.5,1136.3,404.6,0.577
4,player,572.2,587.1,632.0,696.0,0.568
4,player,205.9,361.1,245.0,466.2,0.505
4,player,234.6,356.4,279.6,443.6,0.447
4,player,324.9,321.0,351.5,376.7,0.367
4,player,632.6,349.5,664.5,436.0,0.354
4,player,414.6,383.2,461.8,463.8,0.341
4,player,207.8,350.0,247.8,444.7,0.315
4,player,97.4,285.6,134.3,360.9,0.304
4,player,249.3,356.0,278.0,432.4,0.297
4,player,490.6,359.2,513.5,433.4,0.258
4,ball,1087.2,381.1,1107.0,401.1,0.594
5,player,548.8,446.3,592.0,567.3,0.765
5,player,284.9,334.4,310.5,415.3,0.657
5,player,970.7,373.8,1004.4,459.6,0.618
5,player,822.2,374.6,854.7,465.0,0.605
5,player,712.2,319.3,734.4,388.3,0.591
5,player,1111.8,341.1,1136.8,405.8,0.57
5,player,572.2,587.2,631.9,696.1,0.554
5,player,205.9,361.2,245.4,465.7,0.475
5,player,232.1,356.7,279.8,443.4,0.403
5,player,323.8,318.5,351.7,378.2,0.365
5,player,414.5,383.5,461.6,462.2,0.352
5,player,634.3,350.1,664.3,433.8,0.35
5,player,207.6,353.8,247.9,441.8,0.322
5,player,97.2,285.4,134.2,361.0,0.299
5,player,250.1,356.4,276.7,431.6,0.269
5,ball,1089.5,377.2,1107.8,394.3,0.77
6,player,548.8,446.2,592.0,567.4,0.765
6,player,284.9,334.4,310.5,415.3,0.657
6,player,970.5,373.8,1004.5,459.3,0.622
6,player,822.2,374.6,854.7,465.0,0.604
6,player,712.2,319.3,734.4,388.3,0.592
6,player,1111.7,341.1,1136.8,405.9,0.573
6,player,572.2,587.3,632.0,696.1,0.561
6,player,205.9,361.3,245.4,465.6,0.46
6,player,232.6,356.7,279.8,443.3,0.396
