frame_idx,class,x1,y1,x2,y2,confidence
12000,player,852.3,575.0,917.5,755.2,0.754
12000,player,1296.1,573.6,1366.9,752.4,0.604
12000,player,662.3,538.7,720.9,715.1,0.498
12000,player,911.5,452.6,966.0,615.5,0.38
12000,player,1402.5,450.8,1456.5,580.1,0.247
12000,player,1113.7,476.2,1206.7,643.4,0.215
12000,player,1022.5,274.6,1064.1,390.9,0.142
12000,ball,1503.8,698.4,1533.4,725.5,0.512
12001,player,850.8,577.6,918.5,756.4,0.751
12001,player,1295.1,572.3,1366.6,750.4,0.579
12001,player,913.6,455.2,967.6,614.6,0.534
12001,player,662.6,538.8,720.5,715.0,0.506
12001,player,1401.3,452.1,1457.5,585.5,0.366
12001,player,1821.6,986.7,1919.2,1080.0,0.209
12001,player,1514.5,569.5,1605.7,806.0,0.208
12001,player,305.7,495.2,391.7,650.3,0.147
12001,player,1022.4,274.5,1064.6,391.1,0.144
12001,player,1115.1,477.6,1215.2,645.0,0.125
12002,player,848.4,578.5,920.4,756.8,0.768
12002,player,1295.4,569.1,1365.8,745.9,0.565
12002,player,662.8,539.0,720.5,714.9,0.497
12002,player,914.1,453.4,966.9,611.5,0.492
12002,player,1400.1,452.0,1457.7,586.8,0.312
12002,player,1817.6,987.0,1919.3,1080.0,0.232
12002,player,1512.2,569.4,1602.2,802.9,0.164
12002,player,1022.5,274.3,1064.7,391.2,0.155
12002,player,304.3,495.1,389.6,649.7,0.147
12003,player,840.3,580.7,922.2,758.8,0.74
12003,player,915.2,448.2,967.2,610.3,0.542
12003,player,662.8,539.3,720.1,713.9,0.489
12003,player,1292.0,566.3,1366.9,768.2,0.465
12003,player,1399.2,451.7,1457.4,585.4,0.369
12003,player,1512.2,582.0,1597.2,801.6,0.218
12003,player,1815.3,985.8,1919.4,1080.0,0.205
12003,player,1022.4,274.3,1064.8,390.9,0.129
12003,ball,896.0,346.8,916.9,365.9,0.258
12004,player,842.6,584.3,921.9,760.3,0.658
12004,player,1290.2,564.2,1366.4,760.5,0.601
12004,player,915.5,445.0,968.6,610.1,0.517
12004,player,663.0,539.4,720.3,714.9,0.49
12004,player,1399.5,452.0,1457.3,587.9,0.459
12004,player,1814.3,984.8,1919.4,1080.0,0.187
12004,player,1023.2,275.5,1062.2,391.5,0.151
12004,player,1496.6,614.8,1595.2,800.4,0.131
12004,player,1135.6,480.3,1213.1,646.1,0.129
12004,ball,893.9,346.6,914.5,367.0,0.215
12005,player,815.4,714.5,911.8,937.7,0.846
12005,player,1055.4,491.2,1123.8,672.3,0.686
12005,player,1315.0,533.8,1367.6,712.9,0.482
12005,player,492.9,489.5,565.1,662.0,0.423
12005,player,631.3,414.1,684.9,559.8,0.219
12005,player,328.0,655.3,399.0,805.4,0.186
12005,player,1304.4,438.3,1360.3,546.9,0.113
12005,ball,1109.0,437.1,1127.9,456.1,0.631
12005,ball,1762.7,515.2,1779.8,530.6,0.397
12005,ball,1776.4,503.6,1792.5,517.5,0.144
12006,player,812.9,710.3,909.4,938.1,0.854
12006,player,1055.7,490.1,1124.1,670.0,0.647
12006,player,1314.9,532.2,1367.3,711.8,0.372
12006,player,495.4,489.8,565.7,662.9,0.317
12006,player,633.1,412.3,690.9,560.5,0.179
12006,player,327.2,654.9,399.3,809.0,0.15
12006,player,1304.2,438.2,1359.4,548.0,0.126
12006,ball,1760.8,517.8,1777.3,532.8,0.431
12006,ball,1107.4,437.3,1125.1,455.8,0.335
12006,ball,1777.0,532.2,1795.4,549.3,0.109
12007,player,810.0,709.9,907.6,938.0,0.843
12007,player,1055.4,490.3,1124.2,670.2,0.693
12007,player,1313.7,531.5,1366.9,712.4,0.409
12007,player,496.2,489.8,565.7,664.0,0.377
12007,player,1301.3,439.3,1357.4,557.1,0.149
12007,player,327.2,654.3,398.3,808.8,0.147
12007,ball,1106.4,437.2,1124.5,456.2,0.373
12007,ball,1756.3,523.3,1774.7,540.0,0.243
12007,ball,1779.0,530.1,1797.9,548.3,0.181
12007,ball,1776.9,531.0,1795.1,549.6,0.111
12007,ball,1757.6,520.2,1775.8,537.0,0.106
12008,player,804.3,712.0,898.7,937.1,0.864
12008,player,1055.5,490.1,1122.9,670.3,0.685
12008,player,497.6,490.4,565.0,664.8,0.469
12008,player,1313.5,532.2,1366.2,712.0,0.41
12008,player,635.8,411.8,691.6,560.4,0.229
12008,player,1302.2,438.2,1355.5,550.6,0.157
12008,player,328.3,650.2,396.5,802.6,0.151
12008,ball,1104.8,436.9,1123.8,457.2,0.658
12008,ball,1780.8,529.7,1798.6,547.6,0.261
12009,player,803.4,711.9,894.6,938.3,0.874
12009,player,1055.4,489.1,1122.8,670.1,0.694
12009,player,1312.4,531.1,1365.8,711.6,0.433
12009,player,498.1,490.3,565.2,664.3,0.378
12009,player,637.2,413.5,691.3,560.6,0.312
12009,player,1300.9,436.5,1353.6,553.2,0.218
12009,player,328.2,648.2,397.6,805.9,0.203
12009,ball,1102.6,435.2,1124.0,456.3,0.701
12009,ball,1749.8,537.7,1769.4,555.4,0.273
12009,ball,1781.4,528.2,1799.9,546.3,0.114
12010,player,801.0,711.5,893.0,938.3,0.862
12010,player,1055.4,488.3,1122.1,669.5,0.607
12010,player,496.5,490.0,565.8,665.1,0.429
12010,player,1311.4,531.0,1365.5,711.2,0.376
12010,player,637.6,413.0,691.4,560.3,0.275
12010,player,328.4,647.7,397.1,809.4,0.263
12010,player,1298.7,438.7,1351.6,553.9,0.225
12010,ball,1102.0,433.7,1123.8,456.1,0.727
12010,ball,1745.6,544.3,1765.5,562.6,0.692
12010,ball,1788.9,503.4,1807.4,518.9,0.213
12010,ball,1783.6,574.7,1801.5,591.4,0.104
12011,player,797.5,710.6,894.1,938.4,0.86
12011,player,1055.4,489.1,1121.6,669.5,0.666
12011,player,499.2,490.4,565.9,665.9,0.463
12011,player,1311.0,531.3,1365.5,711.9,0.295
12011,player,638.6,413.2,691.3,559.8,0.276
12011,player,328.8,646.2,395.8,811.3,0.23
12011,player,1297.7,436.5,1350.5,551.5,0.153
12011,ball,1101.4,431.5,1123.8,455.0,0.726
12011,ball,1742.4,552.0,1762.5,570.9,0.552
12011,ball,1787.2,504.8,1806.3,521.1,0.427
12012,player,793.4,709.4,894.2,938.2,0.843
12012,player,1054.2,488.0,1121.9,671.5,0.558
12012,player,497.4,489.8,565.6,666.2,0.316
12012,player,328.3,643.4,398.8,816.8,0.309
12012,player,638.9,409.0,692.3,560.4,0.282
12012,player,1310.6,531.0,1365.3,711.1,0.242
12012,player,1295.3,434.9,1349.7,552.9,0.133
12012,ball,1102.2,431.2,1123.6,454.1,0.624
12012,ball,1739.4,558.7,1760.2,578.9,0.603
12012,ball,1793.3,541.1,1809.5,555.5,0.105
12013,player,791.0,714.0,898.8,939.6,0.868
12013,player,1054.1,485.7,1120.8,670.7,0.463
12013,player,1311.5,531.1,1365.0,711.3,0.301
12013,player,328.9,641.0,399.2,816.1,0.237
12013,player,497.7,490.1,565.8,666.3,0.235
12013,player,640.0,407.8,693.2,559.8,0.173
12013,player,1294.6,434.4,1347.5,549.7,0.111
12013,ball,1101.7,429.3,1123.5,452.8,0.733
12013,ball,1739.5,559.0,1760.5,579.5,0.658
12014,player,790.1,713.0,900.6,938.9,0.874
12014,player,1052.8,484.0,1119.8,670.3,0.462
12014,player,1312.4,531.3,1364.9,710.1,0.287
12014,player,328.4,639.4,401.6,817.5,0.229
12014,player,640.3,411.1,695.4,559.1,0.158
12014,player,497.2,490.5,566.1,666.5,0.154
12014,ball,1102.0,429.1,1124.1,452.7,0.725
12014,ball,1742.8,554.1,1763.0,573.3,0.385
12015,player,792.5,709.2,905.2,938.1,0.856
12015,player,1053.3,482.5,1119.4,671.0,0.593
12015,player,1311.2,532.2,1364.9,710.5,0.281
12015,player,328.9,636.3,401.3,817.0,0.245
12015,player,496.4,491.4,566.3,666.5,0.19
12015,ball,1102.8,428.1,1124.6,451.5,0.721
12015,ball,1743.5,549.6,1762.4,568.0,0.642
12016,player,793.2,709.8,907.3,937.0,0.848
