frame_idx,class,x1,y1,x2,y2,confidence
0,player,740.3,449.4,791.3,588.0,0.779
0,player,777.6,648.2,846.9,720.0,0.779
0,player,149.5,369.2,208.9,501.9,0.695
0,player,264.0,306.8,294.3,383.8,0.64
0,player,1204.9,360.2,1241.1,474.0,0.608
0,player,167.9,374.1,209.1,501.5,0.596
0,player,1124.4,379.7,1167.8,505.9,0.572
0,player,992.0,376.3,1055.4,508.9,0.546
0,player,1191.8,356.7,1242.5,474.6,0.539
0,player,492.1,338.8,527.8,458.4,0.536
0,player,638.4,372.7,673.9,472.2,0.507
0,player,1105.1,378.8,1168.3,507.0,0.354
0,player,656.9,313.5,696.0,434.9,0.341
0,player,804.5,371.6,845.9,427.9,0.323
0,player,710.5,469.4,736.5,572.7,0.27
0,ball,141.3,409.0,163.8,429.7,0.404
1,player,777.6,648.2,846.8,720.0,0.777
1,player,740.2,449.5,791.3,588.0,0.775
1,player,266.1,302.9,294.5,384.1,0.655
1,player,171.2,373.1,210.2,501.3,0.65
1,player,150.2,368.8,209.5,501.5,0.603
1,player,1203.2,360.3,1240.4,469.5,0.598
1,player,1123.2,379.9,1167.0,506.2,0.585
1,player,492.0,338.8,527.2,457.5,0.546
1,player,638.8,371.0,674.0,472.6,0.533
1,player,1010.5,372.4,1056.8,505.2,0.423
1,player,992.9,373.0,1057.4,510.5,0.378
1,player,1095.2,380.7,1167.5,505.7,0.337
1,player,1184.6,359.0,1240.3,467.6,0.335
1,player,657.3,314.9,695.3,435.4,0.296
1,player,710.5,471.1,736.5,572.5,0.274
1,player,490.1,335.4,525.1,429.4,0.265
1,ball,142.6,411.8,164.9,432.6,0.324
2,player,777.6,648.2,846.8,720.0,0.774
2,player,740.2,449.4,791.4,588.2,0.774
2,player,1091.2,380.8,1167.3,507.1,0.677
2,player,268.8,303.4,295.5,383.6,0.648
2,player,172.5,372.8,210.5,500.7,0.639
2,player,1190.7,359.1,1238.8,469.3,0.607
2,player,153.4,369.1,210.6,501.0,0.548
2,player,492.0,338.9,526.7,455.7,0.544
2,player,639.1,369.7,674.1,473.2,0.54
2,player,996.2,372.2,1057.3,508.0,0.531
2,player,661.5,331.1,695.6,441.2,0.269
2,player,710.5,471.1,736.4,572.7,0.254
2,ball,144.3,416.7,165.8,437.0,0.518
3,player,777.6,648.2,846.8,720.0,0.781
3,player,740.3,449.5,791.4,588.3,0.778
3,player,152.3,369.3,211.9,501.1,0.734
3,player,270.4,303.8,293.4,384.0,0.609
3,player,170.9,368.0,212.0,500.1,0.604
3,player,1186.5,354.3,1239.4,473.9,0.588
3,player,639.5,368.5,673.4,472.9,0.555
3,player,1002.3,376.7,1058.1,507.4,0.547
3,player,1090.7,381.4,1167.3,507.6,0.529
3,player,491.8,339.2,526.6,451.2,0.474
3,player,662.1,334.6,694.3,442.1,0.315
3,player,270.8,306.1,304.5,383.8,0.284
3,player,489.8,335.2,524.0,430.1,0.272
3,player,710.4,470.2,736.4,572.7,0.269
3,ball,145.7,423.1,169.0,444.1,0.428
4,player,777.6,648.2,846.8,720.0,0.781
4,player,740.3,449.5,791.4,588.2,0.779
4,player,152.3,369.4,211.9,501.0,0.731
4,player,270.4,303.9,293.4,384.1,0.607
4,player,170.8,368.1,211.9,499.9,0.605
4,player,1186.5,354.3,1239.4,473.9,0.589
4,player,639.5,368.5,673.4,472.9,0.553
4,player,1002.3,376.6,1058.1,507.3,0.548
4,player,1090.6,381.4,1167.4,507.6,0.534
4,player,491.8,339.1,526.6,451.2,0.475
4,player,270.4,303.0,302.6,384.7,0.394
4,player,662.1,334.5,694.3,442.1,0.316
4,player,489.8,335.2,524.0,429.8,0.273
4,player,710.4,470.3,736.4,572.7,0.269
4,ball,145.7,423.1,169.0,444.1,0.426
5,player,777.5,648.2,846.7,720.0,0.779
5,player,740.4,449.6,791.4,588.4,0.777
5,player,171.3,367.2,212.4,502.1,0.652
5,player,272.1,305.5,295.6,383.9,0.647
5,player,1008.0,387.6,1056.7,506.8,0.57
5,player,1187.4,355.0,1238.6,474.5,0.54
5,player,639.8,370.5,672.7,471.3,0.517
5,player,491.3,339.5,527.0,453.5,0.479
5,player,1098.9,381.8,1156.2,491.6,0.432
5,player,1090.9,383.3,1163.9,506.4,0.376
5,player,662.9,336.3,694.1,443.2,0.305
5,player,710.4,471.0,736.4,573.0,0.271
6,player,777.6,648.2,846.8,720.0,0.781
6,player,159.6,368.9,212.7,500.4,0.774
6,player,740.4,449.6,791.4,588.4,0.773
6,player,1015.8,366.9,1059.6,507.0,0.716
6,player,273.7,308.5,301.8,382.7,0.678
6,player,1092.4,378.7,1160.8,503.8,0.591
6,player,1186.3,354.7,1238.3,476.1,0.561
6,player,490.9,339.5,526.8,455.1,0.514
6,player,640.2,372.5,671.4,466.7,0.476
6,player,1194.5,363.8,1237.4,458.9,0.414
6,player,662.4,336.7,694.1,443.0,0.294
6,player,710.4,473.3,736.4,572.9,0.272
7,player,777.7,648.2,846.8,720.0,0.776
7,player,740.5,449.5,791.4,588.3,0.772
7,player,168.5,366.5,212.8,500.5,0.759
7,player,1019.6,366.3,1062.1,506.3,0.759
7,player,274.8,312.1,304.0,382.1,0.655
7,player,1090.5,379.3,1157.8,504.8,0.654
7,player,1187.7,362.0,1238.6,482.1,0.6
7,player,490.6,339.5,526.8,455.5,0.511
7,player,640.6,371.9,671.6,466.1,0.464
7,player,1192.2,364.0,1237.3,457.3,0.301
7,player,662.6,337.2,693.4,441.9,0.285
